Date,Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Root Symbol,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #
2020-12-09T09:00:00+1100,Money Movement,,,,Wire Funds Received,1461.6,0,,--,0,,,,,,,
2020-12-10T01:30:06+1100,Trade,BUY_TO_OPEN,ELY 220121C00035000,Equity Option,Bought 3 ELY 01/21/22 Call 35.00 @ 2.45,-735,3,-245,-3,-0.41,100,ELY,ELY,22/01/2022,35,CALL,117207490
2020-12-10T01:30:07+1100,Trade,BUY_TO_OPEN,ELY 220121C00035000,Equity Option,Bought 2 ELY 01/21/22 Call 35.00 @ 2.45,-490,2,-245,-2,-0.27,100,ELY,ELY,22/01/2022,35,CALL,117207490
2020-12-10T05:52:03+1100,Trade,BUY_TO_OPEN,SOL 201218C00005000,Equity Option,Bought 1 SOL 12/18/20 Call 5.00 @ 0.72,-72,1,-72,-1,-0.14,100,SOL,SOL,19/12/2020,5,CALL,117408360
2020-12-10T05:52:03+1100,Trade,BUY_TO_OPEN,SOL 201218C00005000,Equity Option,Bought 1 SOL 12/18/20 Call 5.00 @ 0.72,-72,1,-72,-1,-0.14,100,SOL,SOL,19/12/2020,5,CALL,117408360
2020-12-10T05:53:26+1100,Trade,BUY_TO_OPEN,SOL 201218C00005000,Equity Option,Bought 1 SOL 12/18/20 Call 5.00 @ 0.75,-75,1,-75,-1,-0.14,100,SOL,SOL,19/12/2020,5,CALL,117409124
2020-12-15T05:18:12+1100,Trade,SELL_TO_CLOSE,SOL 201218C00005000,Equity Option,Sold 1 SOL 12/18/20 Call 5.00 @ 2.35,235,1,235,0,-0.152,100,SOL,SOL,19/12/2020,5,CALL,118169520
2020-12-15T05:18:12+1100,Trade,SELL_TO_CLOSE,SOL 201218C00005000,Equity Option,Sold 1 SOL 12/18/20 Call 5.00 @ 2.35,235,1,235,0,-0.152,100,SOL,SOL,19/12/2020,5,CALL,118169520
2020-12-15T05:37:43+1100,Trade,SELL_TO_CLOSE,SOL 201218C00005000,Equity Option,Sold 1 SOL 12/18/20 Call 5.00 @ 2.60,260,1,260,0,-0.152,100,SOL,SOL,19/12/2020,5,CALL,118170408
2020-12-15T05:49:55+1100,Trade,BUY_TO_OPEN,VXX 201224C00018000,Equity Option,Bought 5 VXX 12/24/20 Call 18.00 @ 0.98,-490,5,-98,-5,-0.68,100,VXX,VXX,25/12/2020,18,CALL,118180983
2020-12-15T05:49:55+1100,Trade,BUY_TO_OPEN,VXX 201224C00018000,Equity Option,Bought 2 VXX 12/24/20 Call 18.00 @ 0.98,-196,2,-98,-2,-0.27,100,VXX,VXX,25/12/2020,18,CALL,118180983
2020-12-16T07:52:38+1100,Trade,SELL_TO_CLOSE,VXX 201224C00018000,Equity Option,Sold 7 VXX 12/24/20 Call 18.00 @ 0.70,490,7,70,0,-0.984,100,VXX,VXX,25/12/2020,18,CALL,118469688
2020-12-16T07:54:49+1100,Trade,BUY_TO_OPEN,MT 210219C00024000,Equity Option,Bought 1 MT 02/19/21 Call 24.00 @ 1.76,-176,1,-176,-1,-0.14,100,MT,MT,20/02/2021,24,CALL,118471484
2020-12-16T07:54:49+1100,Trade,BUY_TO_OPEN,MT 210219C00024000,Equity Option,Bought 1 MT 02/19/21 Call 24.00 @ 1.76,-176,1,-176,-1,-0.14,100,MT,MT,20/02/2021,24,CALL,118471484
2020-12-17T05:55:51+1100,Trade,BUY_TO_OPEN,MT 201224C00024000,Equity Option,Bought 1 MT 12/24/20 Call 24.00 @ 0.51,-51,1,-51,-1,-0.14,100,MT,MT,25/12/2020,24,CALL,118658735
2020-12-17T05:55:51+1100,Trade,BUY_TO_OPEN,MT 201224C00024000,Equity Option,Bought 1 MT 12/24/20 Call 24.00 @ 0.51,-51,1,-51,-1,-0.14,100,MT,MT,25/12/2020,24,CALL,118658735
2020-12-17T05:55:51+1100,Trade,BUY_TO_OPEN,MT 201224C00024000,Equity Option,Bought 1 MT 12/24/20 Call 24.00 @ 0.51,-51,1,-51,-1,-0.14,100,MT,MT,25/12/2020,24,CALL,118658735
2020-12-17T05:56:22+1100,Trade,BUY_TO_OPEN,MT 201224C00026000,Equity Option,Bought 1 MT 12/24/20 Call 26.00 @ 0.16,-16,1,-16,-1,-0.14,100,MT,MT,25/12/2020,26,CALL,118658931
2020-12-17T09:00:00+1100,Money Movement,,,,Wire Funds Received,5994.4,0,,--,0,,,,,,,
2020-12-18T01:30:00+1100,Trade,BUY_TO_OPEN,SPY 201221P00369000,Equity Option,Bought 1 SPY 12/21/20 Put 369.00 @ 1.67,-167,1,-167,-1,-0.14,100,SPY,SPY,22/12/2020,369,PUT,118744285
2020-12-18T01:30:00+1100,Trade,BUY_TO_OPEN,SPY 201221P00369000,Equity Option,Bought 1 SPY 12/21/20 Put 369.00 @ 1.67,-167,1,-167,-1,-0.14,100,SPY,SPY,22/12/2020,369,PUT,118744285
2020-12-18T01:30:00+1100,Trade,BUY_TO_OPEN,SPY 201221P00369000,Equity Option,Bought 1 SPY 12/21/20 Put 369.00 @ 1.67,-167,1,-167,-1,-0.14,100,SPY,SPY,22/12/2020,369,PUT,118744285
2020-12-18T01:35:12+1100,Trade,BUY_TO_OPEN,MT 210319C00027000,Equity Option,Bought 5 MT 03/19/21 Call 27.00 @ 1.65,-825,5,-165,-5,-0.68,100,MT,MT,20/03/2021,27,CALL,118758165
2020-12-18T01:35:12+1100,Trade,BUY_TO_OPEN,MT 210319C00027000,Equity Option,Bought 5 MT 03/19/21 Call 27.00 @ 1.65,-825,5,-165,-5,-0.68,100,MT,MT,20/03/2021,27,CALL,118758165
