Date,Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Root Symbol,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #
2021-07-16T05:41:46+1000,Trade,SELL_TO_OPEN,CELH  210820P00065000,Equity Option,Sold 1 CELH 08/20/21 Put 65.00 @ 7.98,798,1,798,-1,-0.142,100,CELH,CELH,8/21/21,65,PUT,161095878
2021-07-16T05:41:46+1000,Trade,BUY_TO_CLOSE,CELH  210716P00065000,Equity Option,Bought 1 CELH 07/16/21 Put 65.00 @ 2.53,-253,1,-253,0,-0.13,100,CELH,CELH,7/17/21,65,PUT,161095878
2021-07-16T05:45:20+1000,Trade,BUY_TO_OPEN,PLTR  230120C00027000,Equity Option,Bought 1 PLTR 01/20/23 Call 27.00 @ 4.20,-420,1,-420,-1,-0.13,100,PLTR,PLTR,1/21/23,27,CALL,161097620
2021-07-16T05:54:54+1000,Trade,SELL_TO_CLOSE,PSTH,Equity,Sold 2 PSTH @ 20.91,41.82,2,20.91,0,-0.012,,,,,,,161102802
2021-07-16T05:58:08+1000,Trade,BUY_TO_OPEN,BTC/USD,Cryptocurrency,Bought 0.31657941 BTC/USD @ 31587.65,"-10,000.00",0.31657941,"-31,587.65",-10,0,,,,,,,161105135
2021-07-16T05:59:03+1000,Trade,BUY_TO_OPEN,DISCA,Equity,Bought 49 DISCA @ 28.44,"-1,393.56",49,-28.44,0,-0.04,,,,,,,161104004
2021-07-16T06:05:55+1000,Trade,BUY_TO_OPEN,CELH,Equity,Bought 10 CELH @ 62.70,-627,10,-62.7,0,-0.008,,,,,,,161107456
2021-07-17T06:00:00+1000,Receive Deliver,,TLRY  210716C00020000,Equity Option,Removal of 10.0 TLRY 07/16/21 Call 20.00 due to expiration.,0,10,0,--,0,100,TLRY,TLRY,7/17/21,20,CALL,
2021-07-17T06:00:00+1000,Receive Deliver,,NNDM  210716C00010000,Equity Option,Removal of 16.0 NNDM 07/16/21 Call 10.00 due to expiration.,0,16,0,--,0,100,NNDM,NNDM,7/17/21,10,CALL,
2021-07-17T07:00:00+1000,Money Movement,,,,INTEREST ON CREDIT BALANCE,0.07,0,,--,0,,,,,,,
2021-07-17T07:00:00+1000,Money Movement,,,,FROM 06/16 THRU 07/15 @ 8    %,-1.65,0,,--,0,,,,,,,
2021-07-17T23:35:26+1000,Money Movement,,,,Regulatory fee adjustment,0.06,0,,--,0,,,,,,,
2021-07-21T00:06:52+1000,Trade,SELL_TO_OPEN,AAPL  210730P00136000,Equity Option,Sold 1 AAPL 07/30/21 Put 136.00 @ 1.03,103,1,103,-1,-0.142,100,AAPL,AAPL,7/31/21,136,PUT,161744118
2021-07-21T22:32:21+1000,Trade,BUY_TO_OPEN,NNDM,Equity,Bought 200 NNDM @ 6.63,"-1,326.00",200,-6.63,0,-0.16,,,,,,,161942352
2021-07-21T22:48:53+1000,Trade,BUY_TO_OPEN,AVPT,Equity,Bought 100 AVPT @ 10.53,"-1,053.00",100,-10.53,0,-0.08,,,,,,,161943192
2021-07-21T22:48:53+1000,Trade,BUY_TO_OPEN,AVPT,Equity,Bought 50 AVPT @ 10.53,-526.5,50,-10.53,0,-0.04,,,,,,,161943192
2021-07-21T23:30:00+1000,Trade,BUY_TO_CLOSE,NVAX  210723P00165000,Equity Option,Bought 1 NVAX 07/23/21 Put 165.00 @ 0.79,-79,1,-79,0,-0.13,100,NVAX,NVAX,7/24/21,165,PUT,161939363
2021-07-21T23:30:00+1000,Trade,SELL_TO_OPEN,NVAX  210806P00165000,Equity Option,Sold 1 NVAX 08/06/21 Put 165.00 @ 3.79,379,1,379,-1,-0.142,100,NVAX,NVAX,8/07/2021,165,PUT,161939363
2021-07-21T23:30:00+1000,Trade,BUY_TO_CLOSE,NVAX  210723P00165000,Equity Option,Bought 1 NVAX 07/23/21 Put 165.00 @ 0.79,-79,1,-79,0,-0.13,100,NVAX,NVAX,7/24/21,165,PUT,161939363
2021-07-21T23:30:00+1000,Trade,SELL_TO_OPEN,NVAX  210806P00165000,Equity Option,Sold 1 NVAX 08/06/21 Put 165.00 @ 3.79,379,1,379,-1,-0.142,100,NVAX,NVAX,8/07/2021,165,PUT,161939363
2021-07-21T23:30:00+1000,Trade,SELL_TO_OPEN,CLOV  210730C00010000,Equity Option,Sold 3 CLOV 07/30/21 Call 10.00 @ 0.21,63,3,21,-3,-0.416,100,CLOV,CLOV,7/31/21,10,CALL,161942296
2021-07-21T23:30:01+1000,Trade,SELL_TO_OPEN,BNGO  210820P00005000,Equity Option,Sold 1 BNGO 08/20/21 Put 5.00 @ 0.24,24,1,24,-1,-0.142,100,BNGO,BNGO,8/21/21,5,PUT,161942188
