Date,Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Root Symbol,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #
2022-04-29T05:40:11+1000,Trade,SELL_TO_OPEN,AMD   220617P00115000,Equity Option,Sold 1 AMD 06/17/22 Put 115.00 @ 26.43,"2,643.00",1,"2,643.00",-1.00,-0.152,100,AMD,AMD,6/18/22,115.0,PUT,212154575
2022-04-29T05:40:01+1000,Trade,SELL_TO_OPEN,AMD   220715P00095000,Equity Option,Sold 1 AMD 07/15/22 Put 95.00 @ 12.25,"1,225.00",1,"1,225.00",-1.00,-0.142,100,AMD,AMD,7/16/22,95.0,PUT,212154854
2022-04-29T05:40:01+1000,Trade,SELL_TO_OPEN,AMD   220617P00115000,Equity Option,Sold 1 AMD 06/17/22 Put 115.00 @ 26.45,"2,645.00",1,"2,645.00",-1.00,-0.152,100,AMD,AMD,6/18/22,115.0,PUT,212154854
2022-04-29T05:40:01+1000,Trade,BUY_TO_CLOSE,AMD   220527P00095000,Equity Option,Bought 1 AMD 05/27/22 Put 95.00 @ 9.60,-960.00,1,-960.00,0.00,-0.13,100,AMD,AMD,5/28/22,95.0,PUT,212154854
2022-04-29T05:40:01+1000,Trade,BUY_TO_CLOSE,AMD   220520P00120000,Equity Option,Bought 1 AMD 05/20/22 Put 120.00 @ 30.71,"-3,071.00",1,"-3,071.00",0.00,-0.13,100,AMD,AMD,5/21/22,120.0,PUT,212154854
2022-04-29T05:39:14+1000,Trade,BUY_TO_CLOSE,AMD   220520P00100000,Equity Option,Bought 1 AMD 05/20/22 Put 100.00 @ 12.60,"-1,260.00",1,"-1,260.00",0.00,-0.13,100,AMD,AMD,5/21/22,100.0,PUT,212154384
2022-04-29T05:39:14+1000,Trade,BUY_TO_CLOSE,AMD   220520P00110000,Equity Option,Bought 1 AMD 05/20/22 Put 110.00 @ 20.93,"-2,093.00",1,"-2,093.00",0.00,-0.13,100,AMD,AMD,5/21/22,110.0,PUT,212154384
2022-04-29T05:39:14+1000,Trade,SELL_TO_OPEN,AMD   220617P00100000,Equity Option,Sold 1 AMD 06/17/22 Put 100.00 @ 14.32,"1,432.00",1,"1,432.00",-1.00,-0.142,100,AMD,AMD,6/18/22,100.0,PUT,212154384
2022-04-29T05:39:14+1000,Trade,SELL_TO_OPEN,AMD   220617P00110000,Equity Option,Sold 1 AMD 06/17/22 Put 110.00 @ 22.01,"2,201.00",1,"2,201.00",-1.00,-0.152,100,AMD,AMD,6/18/22,110.0,PUT,212154384
2022-04-29T05:33:11+1000,Trade,BUY_TO_CLOSE,FB    220520P00200000,Equity Option,Bought 1 FB 05/20/22 Put 200.00 @ 6.80,-680.00,1,-680.00,0.00,-0.13,100,FB,FB,5/21/22,200.0,PUT,212150437
2022-04-29T00:27:14+1000,Trade,BUY_TO_CLOSE,SPY   220520C00425000,Equity Option,Bought 1 SPY 05/20/22 Call 425.00 @ 7.84,-784.00,1,-784.00,0.00,-0.13,100,SPY,SPY,5/21/22,425.0,CALL,211937189
2022-04-28T23:30:01+1000,Trade,BUY_TO_CLOSE,CHPT  220520C00018000,Equity Option,Bought 4 CHPT 05/20/22 Call 18.00 @ 0.16,-64.00,4,-16.00,0.00,-0.52,100,CHPT,CHPT,5/21/22,18.0,CALL,211937206
2022-04-28T23:30:01+1000,Trade,BUY_TO_CLOSE,CHPT  220520C00018000,Equity Option,Bought 6 CHPT 05/20/22 Call 18.00 @ 0.16,-96.00,6,-16.00,0.00,-0.77,100,CHPT,CHPT,5/21/22,18.0,CALL,211937206
2022-04-28T07:00:00+1000,Receive Deliver,,APPS  220520P00060000,Equity Option,Removal of option due to assignment,0.00,1,0.00,--,0.00,100,APPS,APPS,5/21/22,60.0,PUT,
2022-04-28T07:00:00+1000,Receive Deliver,BUY_TO_OPEN,APPS,Equity,Buy to Open 100 APPS @ 60.00,"-6,000.00",100,-60.00,--,-5.00,,,,,,,
2022-04-28T07:00:00+1000,Money Movement,,/MESM2,Future,/MESM2 mark to market at 4180.25 Final settlement price,146.25,3,48.75,--,0.00,,,,,,,
2022-04-28T05:32:08+1000,Trade,BUY_TO_OPEN,SPY   220520P00410000,Equity Option,Bought 1 SPY 05/20/22 Put 410.00 @ 8.48,-848.00,1,-848.00,-1.00,-0.13,100,SPY,SPY,5/21/22,410.0,PUT,211905484
