Date,Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Root Symbol,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #
2021-12-30T07:00:21+1100,Trade,SELL_TO_OPEN,NVDA  220218P00260000,Equity Option,Sold 1 NVDA 02/18/22 Put 260.00 @ 7.55,755.00,1,755.00,-1.00,-0.132,100,NVDA,NVDA,2/19/22,260.0,PUT,191233631
2021-12-30T07:00:21+1100,Trade,BUY_TO_CLOSE,NVDA  220121P00260000,Equity Option,Bought 1 NVDA 01/21/22 Put 260.00 @ 2.55,-255.00,1,-255.00,0.00,-0.12,100,NVDA,NVDA,1/22/22,260.0,PUT,191233631
2021-12-30T06:40:05+1100,Trade,SELL_TO_OPEN,ASTR  220218P00007500,Equity Option,Sold 1 ASTR 02/18/22 Put 7.50 @ 1.50,150.00,1,150.00,-1.00,-0.132,100,ASTR,ASTR,2/19/22,7.5,PUT,191227090
2021-12-30T06:40:05+1100,Trade,SELL_TO_OPEN,ASTR  220218P00007500,Equity Option,Sold 1 ASTR 02/18/22 Put 7.50 @ 1.50,150.00,1,150.00,-1.00,-0.132,100,ASTR,ASTR,2/19/22,7.5,PUT,191227090
2021-12-30T06:40:05+1100,Trade,SELL_TO_OPEN,ASTR  220218P00007500,Equity Option,Sold 1 ASTR 02/18/22 Put 7.50 @ 1.50,150.00,1,150.00,-1.00,-0.132,100,ASTR,ASTR,2/19/22,7.5,PUT,191227090
2021-12-30T06:35:42+1100,Trade,SELL_TO_OPEN,ASTR  220218P00007500,Equity Option,Sold 2 ASTR 02/18/22 Put 7.50 @ 1.50,300.00,2,150.00,-2.00,-0.254,100,ASTR,ASTR,2/19/22,7.5,PUT,191227090
2021-12-30T06:32:46+1100,Trade,BUY_TO_CLOSE,APPS  220121P00065000,Equity Option,Bought 1 APPS 01/21/22 Put 65.00 @ 6.22,-622.00,1,-622.00,0.00,-0.12,100,APPS,APPS,1/22/22,65.0,PUT,191224300
2021-12-30T06:32:46+1100,Trade,SELL_TO_OPEN,APPS  220218P00065000,Equity Option,Sold 1 APPS 02/18/22 Put 65.00 @ 9.27,927.00,1,927.00,-1.00,-0.132,100,APPS,APPS,2/19/22,65.0,PUT,191224300
2021-12-30T06:29:18+1100,Trade,BUY_TO_CLOSE,NIO   220121C00040000,Equity Option,Bought 1 NIO 01/21/22 Call 40.00 @ 0.12,-12.00,1,-12.00,0.00,-0.12,100,NIO,NIO,1/22/22,40.0,CALL,191220392
2021-12-30T06:29:18+1100,Trade,SELL_TO_OPEN,NIO   220218C00040000,Equity Option,Sold 2 NIO 02/18/22 Call 40.00 @ 0.44,88.00,2,44.00,-2.00,-0.254,100,NIO,NIO,2/19/22,40.0,CALL,191220392
2021-12-30T06:25:31+1100,Trade,SELL_TO_OPEN,APPS  220218P00060000,Equity Option,Sold 1 APPS 02/18/22 Put 60.00 @ 6.65,665.00,1,665.00,-1.00,-0.132,100,APPS,APPS,2/19/22,60.0,PUT,191224187
2021-12-30T06:25:31+1100,Trade,BUY_TO_CLOSE,APPS  220121P00060000,Equity Option,Bought 1 APPS 01/21/22 Put 60.00 @ 3.65,-365.00,1,-365.00,0.00,-0.12,100,APPS,APPS,1/22/22,60.0,PUT,191224187
