Date,Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Root Symbol,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #
2021-06-29T00:58:47+1000,Trade,BUY_TO_OPEN,POWW  220121C00007500,Equity Option,Bought 2 POWW 01/21/22 Call 7.50 @ 2.77,-554.00,2,-277.00,-2.00,-0.27,100,POWW,POWW,1/22/22,7.5,CALL,157866876
2021-06-27T01:02:13+1000,Money Movement,,,,Regulatory fee adjustment,0.16,0,,--,0.00,,,,,,,
2021-06-26T02:19:59+1000,Trade,BUY_TO_CLOSE,CLOV  210702P00010000,Equity Option,Bought 1 CLOV 07/02/21 Put 10.00 @ 0.08,-8.00,1,-8.00,0.00,-0.13,100,CLOV,CLOV,7/03/21,10.0,PUT,157569431
2021-06-25T23:46:01+1000,Trade,SELL_TO_OPEN,APPS  210702C00075000,Equity Option,Sold 1 APPS 07/02/21 Call 75.00 @ 5.85,585.00,1,585.00,-1.00,-0.142,100,APPS,APPS,7/03/21,75.0,CALL,157588609
2021-06-25T23:45:51+1000,Trade,SELL_TO_OPEN,APPS  210702C00075000,Equity Option,Sold 1 APPS 07/02/21 Call 75.00 @ 5.85,585.00,1,585.00,-1.00,-0.142,100,APPS,APPS,7/03/21,75.0,CALL,157588609
2021-06-25T23:45:51+1000,Trade,SELL_TO_OPEN,APPS  210702C00075000,Equity Option,Sold 1 APPS 07/02/21 Call 75.00 @ 5.85,585.00,1,585.00,-1.00,-0.142,100,APPS,APPS,7/03/21,75.0,CALL,157588609
2021-06-25T23:45:18+1000,Trade,BUY_TO_CLOSE,APPS  210625C00075000,Equity Option,Bought 2 APPS 06/25/21 Call 75.00 @ 4.95,-990.00,2,-495.00,0.00,-0.27,100,APPS,APPS,6/26/21,75.0,CALL,157587754
2021-06-25T23:45:16+1000,Trade,BUY_TO_CLOSE,APPS  210625C00075000,Equity Option,Bought 1 APPS 06/25/21 Call 75.00 @ 4.95,-495.00,1,-495.00,0.00,-0.13,100,APPS,APPS,6/26/21,75.0,CALL,157587754
2021-06-25T23:42:31+1000,Trade,SELL_TO_OPEN,APPS  210702C00075000,Equity Option,Sold 2 APPS 07/02/21 Call 75.00 @ 5.60,"1,120.00",2,560.00,-2.00,-0.284,100,APPS,APPS,7/03/21,75.0,CALL,157583248
2021-06-25T23:42:31+1000,Trade,SELL_TO_OPEN,APPS  210702C00075000,Equity Option,Sold 2 APPS 07/02/21 Call 75.00 @ 5.60,"1,120.00",2,560.00,-2.00,-0.284,100,APPS,APPS,7/03/21,75.0,CALL,157583248
2021-06-25T23:42:31+1000,Trade,SELL_TO_OPEN,APPS  210702C00075000,Equity Option,Sold 1 APPS 07/02/21 Call 75.00 @ 5.60,560.00,1,560.00,-1.00,-0.142,100,APPS,APPS,7/03/21,75.0,CALL,157583248
2021-06-25T23:39:06+1000,Trade,BUY_TO_CLOSE,APPS  210625C00075000,Equity Option,Bought 5 APPS 06/25/21 Call 75.00 @ 4.35,"-2,175.00",5,-435.00,0.00,-0.67,100,APPS,APPS,6/26/21,75.0,CALL,157577403
2021-06-23T23:59:35+1000,Trade,SELL_TO_OPEN,SOL   210702C00010000,Equity Option,Sold 8 SOL 07/02/21 Call 10.00 @ 0.10,80.00,8,10.00,0.00,-1.106,100,SOL,SOL,7/03/21,10.0,CALL,157025043
2021-06-23T23:59:35+1000,Trade,SELL_TO_OPEN,SOL   210702C00010000,Equity Option,Sold 10 SOL 07/02/21 Call 10.00 @ 0.10,100.00,10,10.00,-10.00,-1.38,100,SOL,SOL,7/03/21,10.0,CALL,157025043
2021-06-23T23:43:18+1000,Trade,BUY_TO_OPEN,NIO,Equity,Bought 40 NIO @ 44.99,"-1,799.60",40,-44.99,0.00,-0.032,,,,,,,157030864
2021-06-23T23:43:18+1000,Trade,BUY_TO_OPEN,NIO,Equity,Bought 2 NIO @ 44.99,-89.98,2,-44.99,0.00,-0.002,,,,,,,157030864
2021-06-23T23:43:18+1000,Trade,BUY_TO_OPEN,NIO,Equity,Bought 8 NIO @ 44.99,-359.92,8,-44.99,0.00,-0.007,,,,,,,157030864
2021-06-23T23:30:01+1000,Trade,SELL_TO_OPEN,APPS  210625C00075000,Equity Option,Sold 2 APPS 06/25/21 Call 75.00 @ 0.65,130.00,2,65.00,-2.00,-0.284,100,APPS,APPS,6/26/21,75.0,CALL,156993441
2021-06-23T23:30:01+1000,Trade,SELL_TO_OPEN,APPS  210625C00075000,Equity Option,Sold 2 APPS 06/25/21 Call 75.00 @ 0.65,130.00,2,65.00,-2.00,-0.284,100,APPS,APPS,6/26/21,75.0,CALL,156993441
2021-06-23T23:30:01+1000,Trade,SELL_TO_OPEN,APPS  210625C00075000,Equity Option,Sold 4 APPS 06/25/21 Call 75.00 @ 0.65,260.00,4,65.00,-4.00,-0.558,100,APPS,APPS,6/26/21,75.0,CALL,156993441
2021-06-23T03:30:13+1000,Trade,SELL_TO_OPEN,CLOV  210702P00010000,Equity Option,Sold 1 CLOV 07/02/21 Put 10.00 @ 0.40,40.00,1,40.00,-1.00,-0.142,100,CLOV,CLOV,7/03/21,10.0,PUT,156757261
2021-06-22T04:54:55+1000,Trade,BUY_TO_OPEN,CLF   230120C00012000,Equity Option,Bought 4 CLF 01/20/23 Call 12.00 @ 11.15,"-4,460.00",4,"-1,115.00",-4.00,-0.54,100,CLF,CLF,1/21/23,12.0,CALL,156705789
